Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_hg,Najwyzszy_hg,Najnizszy_hg,Zamkniecie_hg,Wolumen_hg,LOP,Otwarcie_btcusd_d,Najwyzszy_btcusd_d,Najnizszy_btcusd_d,Zamkniecie_btcusd_d,Otwarcie_swig80_d,Najwyzszy_swig80_d,Najnizszy_swig80_d,Zamkniecie_swig80_d,Wolumen_swig80_d,Otwarcie_ndq_d,Najwyzszy_ndq_d,Najnizszy_ndq_d,Zamkniecie_ndq_d,Wolumen_ndq_d,Otwarcie_gbpeur_d,Najwyzszy_gbpeur_d,Najnizszy_gbpeur_d,Zamkniecie_gbpeur_d,Otwarcie_jpypln_d,Najwyzszy_jpypln_d,Najnizszy_jpypln_d,Zamkniecie_jpypln_d,Otwarcie_usdpln_d,Najwyzszy_usdpln_d,Najnizszy_usdpln_d,Zamkniecie_usdpln_d,Otwarcie_chfpln_d,Najwyzszy_chfpln_d,Najnizszy_chfpln_d,Zamkniecie_chfpln_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d,Otwarcie_spx_d,Najwyzszy_spx_d,Najnizszy_spx_d,Zamkniecie_spx_d,Wolumen_spx_d,Otwarcie_mwig40_d,Najwyzszy_mwig40_d,Najnizszy_mwig40_d,Zamkniecie_mwig40_d,Wolumen_mwig40_d,Otwarcie_gbppln_d,Najwyzszy_gbppln_d,Najnizszy_gbppln_d,Zamkniecie_gbppln_d,Otwarcie_ftse250_d,Najwyzszy_ftse250_d,Najnizszy_ftse250_d,Zamkniecie_ftse250_d,Wolumen_ftse250_d,Otwarcie_eurpln_d,Najwyzszy_eurpln_d,Najnizszy_eurpln_d,Zamkniecie_eurpln_d,Otwarcie_dax_d,Najwyzszy_dax_d,Najnizszy_dax_d,Zamkniecie_dax_d,Wolumen_dax_d
2015-01-14,264.66,266.99,262.66,263.55,4281,260.9,261.5,243.7,253.0,142082.0,180396.0,221.75,226.94,170.09,172.95,12403.88,12404.8,12274.39,12310.08,4957235,4610.76,4655.37,4595.98,4639.32,1928643300,1.2876,1.2928,1.285,1.2921,3.0812,3.1321,3.0751,3.0804,3.6326,3.6584,3.6027,3.6108,3.5621,3.5763,3.5426,3.5455,52164.31,52170.06,51683.04,51910.3,43064568.0,2018.4,2018.4,1988.44,2011.27,2432600000,3531.87,3531.87,3505.45,3520.68,5296897,5.5071,5.5447,5.489,5.4998,16084.97,16084.97,15817.85,15872.09,306673920.0,4.2775,4.2946,4.2534,4.2564,9810.7,9962.98,9768.1,9817.08,125068897.0
2015-01-15,263.72,265.17,255.0,258.0,883,253.7,259.4,251.9,258.0,142082.0,177047.0,173.72,229.13,170.44,207.25,12343.82,12358.18,12160.09,12219.52,6212317,4657.46,4663.96,4567.39,4570.82,1837921800,1.2922,1.3109,1.2909,1.3056,3.0798,3.2006,3.0639,3.1917,3.6108,3.7314,3.607,3.7078,3.5455,5.1934,3.5368,4.3164,52110.74,52188.32,50557.2,50616.63,94141719.0,2013.75,2021.35,1991.47,1992.67,2375955556,3521.94,3534.86,3444.59,3446.95,3988457,5.5,5.6724,5.4875,5.6277,15872.09,15963.19,15752.2,15915.29,325823520.0,4.2564,4.3672,4.2357,4.3105,9933.45,10063.18,9637.33,10032.61,147822288.0
2015-01-16,254.12,255.0,251.11,253.85,2811,258.3,263.4,254.1,263.1,106598.0,177047.0,207.25,222.02,199.18,207.09,12211.45,12225.26,12122.78,12140.44,5619605,4566.38,4635.82,4563.11,4634.39,1832583600,1.3057,1.3166,1.3034,1.3105,3.1915,3.2036,3.1597,3.1626,3.7078,3.7629,3.6979,3.7199,4.3166,4.4195,4.2036,4.3441,50443.44,50647.36,49943.11,50300.33,54225355.0,1992.25,2020.46,1988.12,2019.42,2253561111,3441.36,3458.03,3410.84,3418.2,4887620,5.6281,5.6863,5.6139,5.6378,15915.29,15931.75,15780.57,15922.51,357066240.0,4.3105,4.3332,4.2985,4.3021,9985.51,10207.97,9940.64,10167.77,141081531.0
2015-01-20,255.0,255.91,251.02,251.68,9717,257.9,261.5,256.0,259.2,93969.0,172846.0,214.63,215.61,204.8,210.23,12143.78,12143.78,12006.16,12006.16,5403439,4655.84,4665.65,4601.1,4654.85,1706587200,1.3016,1.3135,1.2999,1.311,3.1718,3.1742,3.1402,3.1588,3.7314,3.7534,3.7236,3.7483,4.2438,4.3007,4.2333,4.2878,50408.12,50622.25,50058.56,50058.56,41660572.0,2020.76,2028.94,2004.49,2022.55,2191300000,3396.06,3424.75,3396.06,3399.38,3896684,5.6351,5.6873,5.6269,5.6775,16067.19,16178.76,16065.29,16126.56,229333568.0,4.3295,4.3335,4.3191,4.3306,10278.55,10298.42,10211.39,10257.13,109024394.0
2015-01-21,254.15,256.9,254.13,256.9,743,259.0,263.1,253.3,260.8,62679.0,172812.0,210.46,226.9,210.37,226.69,12052.66,12105.75,12039.43,12105.35,7586108,4641.95,4692.46,4629.59,4667.42,1718100600,1.3111,1.3127,1.2965,1.3041,3.1589,3.1874,3.138,3.1406,3.7484,3.7533,3.6855,3.703,4.2867,4.3711,4.2647,4.3023,50185.61,50918.41,50153.72,50918.41,40633004.0,2020.19,2038.29,2012.04,2032.12,2072261111,3402.4,3448.21,3399.86,3448.21,5132494,5.6779,5.683,5.5726,5.6069,16126.56,16253.31,16116.31,16253.31,288456640.0,4.3307,4.3329,4.2909,4.2994,10270.33,10308.62,10149.77,10299.23,116237909.0
2015-01-22,259.87,262.15,258.3,260.0,552,260.7,261.2,255.7,258.8,50074.0,174806.0,226.7,236.84,223.11,231.13,12147.7,12183.29,12123.83,12172.32,7002412,4690.93,4752.6,4644.57,4750.4,1856791500,1.3038,1.3238,1.3025,1.3202,3.1401,3.1741,3.1317,3.1551,3.7024,3.7549,3.6929,3.7422,4.3019,4.3527,4.266,4.2987,51040.19,51555.28,51040.19,51484.81,42396746.0,2034.3,2064.62,2026.38,2063.15,2320027778,3460.89,3472.61,3454.85,3470.97,4174096,5.6056,5.6562,5.5997,5.6161,16253.31,16395.16,16250.58,16378.94,308023872.0,4.2993,4.3095,4.2464,4.2541,10300.26,10454.05,10228.53,10435.62,151255814.0
2015-01-23,262.49,262.8,260.0,260.0,873,258.3,258.6,248.9,249.8,58525.0,179101.0,231.17,235.03,224.4,234.02,12190.92,12287.22,12178.63,12287.22,6937487,4748.19,4771.18,4737.95,4757.88,1538061900,1.3203,1.3461,1.3188,1.3371,3.1552,3.2235,3.1483,3.181,3.7424,3.7962,3.7282,3.7472,4.2991,4.3317,4.2411,4.2547,51590.01,51771.22,51541.05,51680.12,43643531.0,2062.98,2062.98,2050.54,2051.82,1985311111,3487.63,3516.55,3485.92,3516.55,4501030,5.6161,5.68,5.5971,5.6167,16378.94,16491.77,16378.79,16458.9,377303840.0,4.2535,4.2554,4.1954,4.2008,10503.33,10704.32,10502.85,10649.58,167797347.0
2015-01-26,258.98,259.86,258.1,258.95,425,249.4,255.4,242.0,254.4,94957.0,176498.0,253.03,307.97,252.32,267.64,12282.71,12326.15,12269.38,12322.41,5174612,4752.36,4774.18,4734.2,4771.76,1597284300,1.3462,1.3505,1.3323,1.3422,3.2072,3.2304,3.148,3.166,3.7726,3.7878,3.7268,3.7485,4.2835,4.2978,4.1415,4.1569,51436.13,51546.55,51246.21,51516.62,39896825.0,2050.42,2057.62,2040.97,2057.09,1925422222,3507.9,3522.36,3496.29,3520.3,2783080,5.661,5.6766,5.5961,5.6529,16458.9,16480.09,16373.7,16470.52,269880832.0,4.2051,4.2334,4.1988,4.2116,10592.97,10807.57,10589.07,10798.33,105118584.0
2015-01-27,259.99,262.5,258.1,261.0,6372,254.0,254.3,244.6,245.9,67986.0,179152.0,268.55,274.88,250.94,262.18,12331.61,12357.35,12293.39,12321.15,6693517,4698.23,4721.88,4659.83,4681.5,1817368800,1.3422,1.3449,1.3312,1.3355,3.166,3.1822,3.1482,3.1624,3.7485,3.7553,3.7083,3.7231,4.1569,4.1889,4.0618,4.1252,51607.12,51931.34,51365.77,51578.85,53095191.0,2047.86,2047.86,2019.91,2029.55,1849894444,3521.55,3547.06,3518.4,3529.48,4650259,5.6529,5.6737,5.6172,5.6533,16470.52,16524.87,16340.69,16353.88,432750304.0,4.2116,4.2394,4.2078,4.2331,10785.9,10810.57,10592.46,10628.58,115893506.0
2015-01-28,262.5,262.5,258.1,261.0,323,246.0,249.9,245.1,245.9,57933.0,180207.0,262.19,265.14,225.27,231.36,12359.49,12406.97,12341.2,12406.97,5322029,4740.69,4742.06,4637.48,4637.99,1970372400,1.3356,1.3433,1.3338,1.3433,3.1624,3.2069,3.1504,3.2049,3.7232,3.7666,3.7137,3.7647,4.1254,4.168,4.1015,4.1582,51728.82,51865.09,51371.18,51706.19,55346561.0,2032.34,2042.49,2001.49,2002.16,2259738889,3537.1,3548.89,3517.98,3522.42,4412256,5.654,5.7027,5.6448,5.7017,16353.88,16431.03,16344.86,16425.73,340025760.0,4.2332,4.2496,4.2232,4.2447,10719.4,10728.83,10552.76,10710.97,113074154.0
2015-01-29,261.0,263.4,261.0,263.4,2232,245.4,246.8,242.0,245.8,67204.0,182472.0,231.4,238.06,220.1,231.79,12426.12,12468.74,12423.97,12464.5,4567360,4635.73,4688.41,4601.76,4683.41,1962960300,1.3432,1.3437,1.3284,1.3303,3.2047,3.2085,3.1375,3.1415,3.7647,3.7698,3.698,3.7172,4.1582,4.159,4.0236,4.0294,51746.94,52107.42,51619.07,52040.24,40836692.0,2002.45,2024.64,1989.18,2021.25,2292855556,3525.05,3531.2,3505.1,3522.88,5421109,5.7017,5.7076,5.5829,5.6012,16425.73,16425.73,16273.1,16359.02,345344640.0,4.2448,4.2554,4.2009,4.2105,10666.43,10743.57,10607.72,10737.87,100309991.0
2015-01-30,263.7,264.28,263.0,263.0,86,245.4,251.8,243.0,250.3,65580.0,183078.0,231.5,242.72,226.14,229.65,12512.68,12519.91,12469.19,12509.27,4753758,4671.21,4703.81,4631.1,4635.24,2105733900,1.3302,1.3338,1.3269,1.3331,3.1425,3.166,3.1396,3.1537,3.7183,3.7277,3.6964,3.7028,4.0334,4.0444,3.9862,4.0356,52133.12,52205.74,51978.86,52102.39,39689785.0,2019.35,2023.32,1993.38,1994.99,2538138889,3528.39,3543.83,3519.94,3537.17,5560459,5.6027,5.6122,5.5494,5.5771,16359.02,16420.6,16304.29,16305.77,506836896.0,4.2118,4.2165,4.1786,4.1834,10801.38,10804.04,10642.59,10694.32,108714453.0
2015-02-02,264.93,264.93,260.0,260.5,1389,247.6,251.7,246.5,250.0,58896.0,184122.0,227.68,231.91,222.22,231.91,12542.0,12557.9,12479.44,12504.54,4558236,4650.6,4676.69,4580.46,4676.69,1865998500,1.334,1.3349,1.3222,1.3256,3.1572,3.1602,3.1195,3.1379,3.6974,3.7042,3.6715,3.6922,4.0046,4.022,3.9361,3.9795,52197.7,52314.78,51595.99,51923.51,39933517.0,1996.67,2021.66,1980.9,2020.85,2226850000,3544.0,3556.9,3528.03,3531.24,5027926,5.579,5.5833,5.5168,5.5471,16305.77,16379.75,16262.15,16355.56,513220448.0,4.182,4.1868,4.1639,4.1846,10719.18,10828.01,10678.2,10828.01,100490418.0
2015-02-03,261.29,263.0,261.15,262.0,166,250.3,259.5,249.7,258.0,80340.0,180944.0,232.82,246.18,224.11,228.59,12533.64,12543.66,12474.28,12484.35,5030727,4693.25,4727.74,4670.82,4727.74,2002773600,1.3255,1.3289,1.3172,1.321,3.138,3.1634,3.0863,3.0944,3.6923,3.6993,3.6172,3.6371,3.9795,4.0021,3.927,3.9347,52030.28,52170.01,51749.77,52030.36,44236001.0,2022.71,2050.3,2022.71,2050.03,2564388889,3544.47,3552.21,3526.9,3534.75,4896170,5.5472,5.5547,5.4934,5.5073,16355.56,16578.19,16353.79,16570.3,571184128.0,4.1849,4.1895,4.1573,4.1692,10867.61,10984.69,10860.03,10890.95,134335985.0
2015-02-04,261.92,263.26,261.21,262.5,629,258.3,261.6,255.7,259.5,77279.0,181551.0,228.55,230.02,220.72,224.43,12492.64,12513.14,12451.24,12465.76,5813730,4699.81,4744.33,4697.79,4716.7,2058052800,1.3209,1.3408,1.3202,1.3394,3.0944,3.1411,3.0802,3.1331,3.6371,3.6796,3.6276,3.6752,3.9346,3.979,3.9176,3.9722,52063.83,52120.98,51831.13,52049.85,47433511.0,2048.86,2054.74,2036.72,2041.51,2301066667,3536.14,3545.87,3494.75,3512.23,4280192,5.5073,5.5858,5.5042,5.5788,16570.3,16584.37,16486.8,16571.64,426778464.0,4.1693,4.1821,4.1525,4.1651,10892.5,10912.24,10803.1,10911.32,98694461.0
2015-02-05,262.5,262.54,261.9,262.0,818,259.2,260.9,253.4,260.0,71485.0,179373.0,224.48,227.96,214.66,217.28,12488.59,12522.35,12481.03,12522.23,3769061,4729.65,4767.38,4722.8,4765.1,1894028700,1.3394,1.3424,1.3315,1.336,3.1331,3.1425,3.0823,3.0911,3.6752,3.6844,3.6218,3.6315,3.9722,3.9817,3.9259,3.9424,52005.74,52107.26,51823.11,52107.26,40917515.0,2043.45,2063.55,2043.45,2062.52,2123327778,3516.74,3529.18,3509.86,3527.87,2217630,5.5788,5.5933,5.5505,5.5676,16571.64,16694.99,16487.25,16694.99,339805472.0,4.1651,4.1808,4.1604,4.1675,10840.79,10926.73,10822.75,10905.41,87662742.0
2015-02-06,263.9,264.2,263.0,263.34,116,259.6,261.4,256.7,259.1,72524.0,182308.0,217.24,225.54,216.46,223.97,12566.21,12604.31,12559.18,12580.93,4641920,4768.85,4787.19,4731.22,4744.4,1891675800,1.3359,1.3475,1.3355,1.3459,3.0908,3.1116,3.0762,3.0904,3.6312,3.6816,3.63,3.6726,3.942,3.9767,3.9321,3.971,52179.51,52417.42,52121.13,52417.42,43300556.0,2062.28,2072.4,2049.97,2055.47,2351650000,3536.7,3560.61,3532.67,3555.54,4474925,5.5673,5.6113,5.5564,5.5946,16694.99,16723.34,16614.36,16685.63,308977952.0,4.1673,4.1731,4.146,4.1566,10866.2,10877.67,10802.89,10846.39,78680471.0
2015-02-09,264.75,264.75,262.99,263.0,157,258.3,259.0,256.1,257.6,74489.0,182305.0,222.79,223.85,217.09,220.93,12623.67,12624.11,12531.26,12555.13,3292022,4723.73,4749.47,4719.61,4726.01,1538852400,1.3467,1.349,1.3406,1.3432,3.0879,3.1337,3.0794,3.1132,3.676,3.714,3.6598,3.693,3.9733,4.0244,3.9498,3.9952,52323.15,52361.17,52045.5,52137.58,29797366.0,2053.47,2056.16,2041.88,2046.74,1971966667,3552.09,3557.51,3534.39,3538.43,2995888,5.5998,5.6507,5.5851,5.6172,16685.63,16685.83,16488.24,16579.21,277005824.0,4.1583,4.1927,4.1553,4.1819,10765.21,10767.22,10614.12,10663.51,102797322.0
2015-02-10,264.09,264.09,263.11,263.69,358,257.9,258.8,252.6,255.0,87032.0,185606.0,221.01,222.21,215.46,220.68,12540.58,12628.34,12540.58,12602.19,6105392,4754.62,4793.27,4737.12,4787.65,1649568900,1.3433,1.3498,1.343,1.3481,3.1139,3.1333,3.1016,3.1079,3.6934,3.7269,3.6862,3.7112,3.9956,4.0275,3.9911,4.004,52166.8,52315.28,52106.99,52140.43,30835688.0,2049.38,2070.86,2048.62,2068.59,2038805556,3538.71,3545.66,3525.58,3532.35,6048391,5.6179,5.669,5.6155,5.6607,16579.21,16677.91,16565.23,16658.74,284683936.0,4.1822,4.2022,4.1797,4.1991,10675.59,10797.46,10594.32,10753.83,93678072.0
2015-02-11,264.25,264.25,262.08,262.08,414,254.8,258.3,253.5,254.2,88590.0,186390.0,220.63,223.55,218.32,219.23,12638.18,12639.99,12574.93,12594.76,4248976,4788.37,4810.36,4780.13,4801.18,1668075900,1.3481,1.3539,1.3424,1.345,3.1079,3.1173,3.0787,3.0831,3.7112,3.739,3.703,3.7085,4.0039,4.0328,3.9952,3.9957,52230.57,52242.69,51859.13,51893.79,54229810.0,2068.55,2073.48,2057.99,2068.53,1998255556,3535.92,3537.31,3515.91,3529.75,5853440,5.6608,5.7097,5.6481,5.651,16658.74,16671.14,16595.04,16632.6,261083376.0,4.1991,4.2226,4.194,4.2016,10765.0,10791.59,10696.78,10752.11,69851742.0
2015-02-12,261.2,264.0,260.94,261.8,168,254.1,262.0,253.6,260.3,88590.0,186390.0,219.2,222.07,217.62,222.0,12620.66,12666.87,12612.36,12666.87,4507546,4828.08,4857.61,4823.57,4857.61,1930187100,1.3451,1.3565,1.3413,1.3491,3.0832,3.121,3.0634,3.0658,3.7085,3.7212,3.6488,3.6524,3.9957,4.0115,3.9175,3.9239,51989.99,52167.92,51887.45,52139.81,36577562.0,2069.98,2088.53,2069.98,2088.48,2104638889,3531.99,3532.84,3517.45,3529.53,5395599,5.651,5.6819,5.6113,5.6169,16632.6,16809.42,16608.89,16809.42,348041888.0,4.2014,4.2103,4.1602,4.1636,10746.91,10955.45,10746.91,10919.65,107103025.0
2015-02-13,263.04,264.19,262.91,262.91,81,260.6,263.8,259.2,260.2,100286.0,186390.0,221.97,240.24,221.07,237.33,12670.96,12725.48,12644.88,12725.48,7330761,4869.73,4893.84,4860.12,4893.84,1806283200,1.3491,1.3529,1.3453,1.351,3.0658,3.0954,3.0642,3.0909,3.6524,3.674,3.6401,3.6704,3.9239,3.9521,3.9217,3.9379,52251.36,52368.83,52143.81,52368.83,43075305.0,2088.78,2097.03,2086.7,2096.99,1959694444,3534.48,3550.93,3531.65,3550.89,7175893,5.6169,5.6566,5.6081,5.6529,16809.42,16917.46,16806.84,16847.78,456395904.0,4.1636,4.1851,4.1625,4.1843,10952.39,11013.85,10948.49,10963.4,99482258.0
2015-02-17,266.0,266.0,265.0,265.0,234,260.8,261.9,255.0,258.0,110049.0,185675.0,236.1,246.14,232.33,242.3,12799.08,12831.65,12788.24,12829.31,4773294,4889.98,4901.89,4880.64,4899.27,1628885700,1.3536,1.356,1.3434,1.345,3.1065,3.1183,3.0757,3.081,3.6806,3.6924,3.6543,3.6721,3.9492,3.9563,3.9177,3.92,52619.03,52742.79,52479.04,52641.26,41346992.0,2096.47,2101.3,2089.8,2100.34,1867638889,3556.34,3568.01,3549.52,3561.9,5171132,5.652,5.6681,5.6193,5.6345,16861.24,16955.36,16834.79,16887.7,337365344.0,4.1757,4.1936,4.1709,4.1892,10847.73,10921.26,10765.02,10895.62,77400384.0
2015-02-18,265.0,265.0,263.47,263.47,81,257.9,263.7,256.5,261.6,79805.0,181296.0,242.23,244.35,231.74,234.49,12844.7,12856.79,12796.16,12821.66,7892490,4890.84,4907.5,4885.6,4906.36,1566864000,1.3451,1.3608,1.345,1.3539,3.0813,3.1059,3.0795,3.0898,3.6722,3.6961,3.6666,3.6676,3.9201,3.9419,3.8935,3.8948,52794.08,52834.2,52462.79,52476.64,42747558.0,2099.16,2100.23,2092.15,2099.68,1872233333,3565.95,3578.15,3561.7,3569.2,7385342,5.635,5.7027,5.6342,5.6611,16887.7,17016.2,16887.7,17002.14,500214304.0,4.1894,4.1979,4.1798,4.1815,10931.72,10980.98,10909.6,10961.0,70942131.0
2015-02-19,265.42,265.42,264.79,264.79,118,261.5,262.7,258.4,261.8,69584.0,176826.0,234.47,243.11,234.43,240.47,12834.7,12854.26,12814.52,12842.53,5373992,4901.51,4929.53,4900.63,4924.7,1481387700,1.3539,1.359,1.3496,1.3566,3.0898,3.0944,3.0704,3.0827,3.6676,3.6739,3.6464,3.6688,3.8948,3.8991,3.8546,3.8645,52567.71,52665.67,52447.9,52572.95,33257648.0,2099.25,2102.13,2090.79,2097.45,1803944444,3573.46,3587.01,3570.44,3587.01,5594174,5.6611,5.6697,5.6344,5.6551,17002.14,17049.79,16981.59,17049.79,389684640.0,4.1815,4.1861,4.1575,4.1687,10932.49,11022.26,10874.97,11001.94,87999520.0
2015-02-20,263.48,265.13,263.48,264.44,405,261.9,262.2,257.6,260.2,93570.0,173987.0,240.57,247.14,239.22,242.17,12849.75,12868.85,12827.67,12868.85,5640326,4919.78,4957.02,4905.59,4955.97,1637860200,1.3567,1.3623,1.3462,1.3518,3.0827,3.1307,3.0662,3.0744,3.6689,3.7054,3.6489,3.6604,3.8644,3.9183,3.857,3.8929,52600.08,52665.77,52491.12,52566.43,24524249.0,2097.65,2110.61,2085.44,2110.3,1823111111,3586.49,3590.12,3577.32,3577.32,5562402,5.6552,5.6951,5.6178,5.6322,17049.79,17122.55,17016.82,17122.55,310658880.0,4.1685,4.1825,4.1608,4.1663,10976.77,11081.81,10946.9,11050.64,136029001.0
2015-02-23,264.52,265.5,264.45,265.5,67,259.9,260.9,256.1,258.9,67436.0,170422.0,235.39,239.64,231.78,238.84,12896.43,12914.81,12866.31,12900.52,4272453,4953.1,4960.97,4939.56,4960.97,1632010500,1.3523,1.3651,1.3504,1.3633,3.082,3.1077,3.0765,3.1035,3.6691,3.6946,3.6617,3.6871,3.9041,3.9074,3.872,3.8823,52765.52,52911.87,52712.9,52911.87,34097325.0,2109.83,2110.05,2103.0,2109.66,1718711111,3590.04,3607.2,3580.03,3601.87,4322378,5.6463,5.7083,5.6325,5.6976,17122.55,17169.92,17076.44,17167.98,270607200.0,4.1753,4.1824,4.1678,4.1792,11150.47,11158.55,11069.77,11130.92,76625541.0
2015-02-24,266.54,266.54,264.11,265.47,157,258.8,266.4,256.5,263.8,104433.0,171520.0,238.71,239.49,235.74,238.83,12922.86,12986.35,12897.26,12983.78,9187585,4956.21,4971.18,4945.14,4968.12,1706447700,1.3634,1.3667,1.3607,1.3625,3.1028,3.1038,3.0729,3.0824,3.6866,3.6956,3.6619,3.6667,3.8816,3.892,3.8532,3.8563,52896.45,52968.27,52620.83,52949.64,44245586.0,2109.1,2117.94,2105.87,2115.48,1777688889,3601.16,3611.38,3585.15,3607.82,7938533,5.6972,5.7054,5.6599,5.6645,17167.98,17207.68,17095.24,17201.91,304633184.0,4.1787,4.18,4.1519,4.1573,11128.17,11228.37,11090.73,11205.74,82593844.0
2015-02-25,266.43,266.43,265.0,265.0,30,263.7,264.9,261.7,264.3,82460.0,166289.0,238.73,239.36,235.55,237.26,12989.75,13129.74,12979.5,13112.05,9845773,4960.36,4984.24,4956.0,4967.14,1719160800,1.3625,1.3673,1.3615,1.3664,3.0823,3.0908,3.0761,3.079,3.6666,3.6706,3.6528,3.6582,3.8563,3.8688,3.8509,3.8576,53020.78,53067.38,52796.67,52871.46,44412535.0,2115.3,2119.59,2109.89,2113.86,1840188889,3614.9,3617.53,3598.03,3602.67,10024977,5.6645,5.6909,5.6626,5.6798,17201.91,17207.71,17141.03,17188.27,303327744.0,4.1574,4.165,4.1528,4.1568,11208.27,11225.6,11174.78,11210.27,80915254.0
2015-02-26,264.5,265.3,263.51,265.11,590,264.4,271.3,263.6,269.6,85100.0,165610.0,237.28,237.77,233.86,236.28,13140.69,13158.03,13104.04,13141.69,8164746,4969.27,4989.11,4955.51,4987.89,1772161500,1.3664,1.3771,1.365,1.3764,3.0789,3.1076,3.072,3.1053,3.6582,3.7081,3.6489,3.7064,3.8563,3.8933,3.8515,3.8924,52834.71,53042.6,52740.34,53042.6,41225478.0,2113.91,2113.91,2103.76,2110.74,1893716667,3605.24,3621.09,3600.27,3621.09,8355852,5.6796,5.7122,5.6669,5.7103,17188.27,17249.8,17162.29,17249.8,279791776.0,4.1567,4.1593,4.1445,4.1488,11206.66,11330.63,11187.0,11327.19,85072962.0
2015-02-27,266.36,266.5,265.27,266.5,110,269.8,269.8,266.0,268.8,47598.0,164018.0,236.23,257.51,236.04,254.38,13179.95,13269.54,13176.82,13253.18,7070245,4985.03,4989.25,4960.88,4963.53,1818698700,1.3763,1.3801,1.3703,1.3797,3.1053,3.1112,3.0883,3.0982,3.7064,3.7134,3.6906,3.7052,3.8924,3.9131,3.8809,3.8863,53060.97,53304.77,52972.25,53304.21,53534821.0,2110.88,2112.74,2103.75,2104.5,1970766667,3621.72,3656.95,3618.28,3656.95,7593635,5.7103,5.7233,5.6866,5.7197,17249.8,17277.92,17214.09,17273.82,302270432.0,4.1489,4.1554,4.1421,4.1457,11337.11,11401.66,11301.34,11401.66,94058101.0
2015-03-02,266.7,267.14,265.52,266.5,1255,270.1,271.6,267.8,269.4,49662.0,164511.0,258.34,270.64,257.1,269.11,13303.94,13421.02,13294.2,13401.18,7339028,4973.43,5008.57,4972.01,5008.1,1795932300,1.3796,1.3812,1.3696,1.3738,3.0988,3.1021,3.0871,3.0933,3.7084,3.7182,3.6966,3.7173,3.8879,3.8937,3.867,3.8796,53392.85,53410.75,53186.86,53343.92,40441715.0,2105.23,2117.52,2104.5,2117.39,1894161111,3656.6,3685.44,3656.6,3685.44,8278811,5.72,5.7257,5.6852,5.7085,17273.82,17335.01,17239.77,17249.92,326887136.0,4.146,4.1569,4.143,4.1552,11408.28,11455.08,11362.88,11410.36,80280925.0
2015-03-03,265.4,265.4,262.27,262.27,2397,269.3,269.5,262.9,265.5,56767.0,163020.0,269.03,286.28,267.04,282.75,13418.19,13460.42,13342.39,13351.72,8341728,4990.7,4996.66,4956.07,4979.9,1877577000,1.3738,1.3776,1.372,1.3739,3.0933,3.1168,3.0915,3.1132,3.7173,3.7305,3.7041,3.725,3.8796,3.886,3.8627,3.8765,53287.87,53344.77,52742.17,52742.17,41301969.0,2115.76,2115.76,2098.26,2107.78,1812388889,3681.23,3686.35,3660.8,3663.84,9145683,5.7085,5.7303,5.6985,5.721,17249.92,17293.06,17142.94,17146.02,306658848.0,4.1552,4.1691,4.1506,4.1642,11424.67,11465.23,11280.36,11280.36,84804328.0
2015-03-04,261.86,263.64,259.65,263.56,1520,265.6,267.6,263.8,265.9,36618.0,164408.0,282.75,283.38,266.47,272.07,13359.84,13469.59,13298.6,13469.59,7322720,4961.24,4973.32,4938.9,4967.14,1697091900,1.3739,1.3819,1.3735,1.3775,3.113,3.1465,3.112,3.1264,3.725,3.765,3.7241,3.7421,3.8767,3.9218,3.8687,3.8853,52777.66,53182.71,52499.33,53161.92,45442635.0,2107.72,2107.72,2087.62,2098.53,1900616667,3670.62,3711.94,3649.48,3711.94,6553134,5.7211,5.7646,5.694,5.7113,17146.02,17159.12,17059.73,17135.65,492557088.0,4.1642,4.18,4.1292,4.146,11317.24,11390.38,11193.3,11390.38,79990878.0
2015-03-05,265.34,265.51,264.5,265.5,3126,266.3,267.9,264.8,265.2,36081.0,164841.0,272.13,280.4,263.63,275.1,13492.16,13567.38,13484.74,13525.35,7033096,4979.95,4993.52,4963.1,4982.81,1603506000,1.3775,1.3851,1.3724,1.3826,3.1264,3.1353,3.0994,3.127,3.7421,3.7692,3.7246,3.7548,3.8853,3.8913,3.8529,3.8576,53315.99,53588.79,53315.99,53546.4,61946716.0,2098.54,2104.25,2095.22,2101.04,1723905556,3721.51,3741.74,3720.9,3741.74,8060402,5.7113,5.7354,5.6799,5.7261,17135.65,17319.71,17135.65,17310.31,310122400.0,4.1461,4.1487,4.1289,4.1415,11427.64,11532.82,11409.13,11504.01,83133304.0
2015-03-06,265.93,266.0,265.0,265.0,591,265.3,265.6,260.6,260.7,52434.0,166309.0,274.98,276.7,269.39,273.11,13561.79,13601.78,13447.97,13447.97,5539569,4967.24,4982.93,4918.62,4927.37,1783944600,1.3826,1.3922,1.3815,1.3871,3.1272,3.1548,3.1151,3.1528,3.7548,3.808,3.746,3.805,3.8576,3.8734,3.8371,3.863,53620.89,53678.33,53290.38,53381.8,39730440.0,2100.91,2100.91,2067.27,2071.26,2140872222,3746.47,3750.31,3731.39,3741.92,5621224,5.7261,5.7349,5.6858,5.7257,17310.31,17357.35,17260.61,17272.21,329715008.0,4.1415,4.1416,4.0976,4.1279,11513.89,11600.37,11495.2,11550.97,83005806.0
