Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-02-23,3.0839,3.1078,3.0721,3.1073
2011-02-24,3.1155,3.1429,3.1091,3.1238
2011-02-25,3.1136,3.1207,3.0937,3.1142
2011-02-28,3.1128,3.1145,3.0776,3.0869
2011-03-01,3.0731,3.104,3.0652,3.101
2011-03-02,3.1202,3.125,3.0962,3.1049
2011-03-03,3.093,3.1081,3.0693,3.0721
2011-03-04,3.067,3.0876,3.0602,3.072
2011-03-07,3.0756,3.0867,3.0608,3.0725
2011-03-08,3.0481,3.0804,3.042,3.0547
2011-03-09,3.0547,3.0866,3.0511,3.0827
2011-03-10,3.077,3.1206,3.0764,3.112
2011-03-11,3.115,3.1464,3.1064,3.109
2011-03-14,3.1095,3.1271,3.0976,3.1229
2011-03-15,3.1451,3.1863,3.1443,3.1661
2011-03-16,3.143,3.2524,3.1367,3.2483
2011-03-17,3.2728,3.273,3.2138,3.2228
2011-03-18,3.1866,3.2059,3.1694,3.1928
2011-03-21,3.1624,3.1665,3.1258,3.1273
2011-03-22,3.1324,3.152,3.1234,3.1443
2011-03-23,3.1603,3.1755,3.1425,3.1462
2011-03-24,3.1453,3.1484,3.1221,3.1282
2011-03-25,3.1108,3.1146,3.0901,3.1035
2011-03-28,3.0979,3.1025,3.0841,3.0854
2011-03-29,3.095,3.0992,3.0765,3.0801
2011-03-30,3.0721,3.0957,3.0612,3.0951
2011-03-31,3.0898,3.1155,3.0792,3.0999
2011-04-01,3.0837,3.0984,3.0518,3.0555
2011-04-04,3.0544,3.0776,3.0538,3.0675
2011-04-05,3.074,3.084,3.0366,3.0392
2011-04-06,3.0218,3.0514,3.0173,3.0201
2011-04-07,3.0248,3.0429,3.0152,3.0262
2011-04-08,3.0246,3.0246,2.9978,3.0114
2011-04-11,3.0152,3.0371,3.0105,3.0371
2011-04-12,3.0565,3.0773,3.0384,3.0698
2011-04-13,3.0571,3.068,3.0385,3.066
2011-04-14,3.0621,3.0769,3.0479,3.0541
